logid,ns,title,pageid,logpage,params,type,action,user,timestamp,comment
148832844,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 29255, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-07-01T00:59:54Z,
148844555,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 29256, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-07-01T04:48:42Z,
148844569,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 29257, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-07-01T04:50:03Z,
148865243,-1,Special:AbuseFilter/1242,0,0,"{'historyId': 29258, 'newId': 1242}",abusefilter,modify,Ohnoitsjamie,2023-07-01T12:59:38Z,
148865271,-1,Special:AbuseFilter/1242,0,0,"{'historyId': 29259, 'newId': 1242}",abusefilter,modify,Ohnoitsjamie,2023-07-01T13:01:52Z,
148867078,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 29260, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-07-01T14:38:37Z,
148869832,-1,Special:AbuseFilter/384,0,0,"{'historyId': 29261, 'newId': 384}",abusefilter,modify,AmandaNP,2023-07-01T16:47:09Z,
148874610,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 29262, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-07-01T20:50:57Z,
148877059,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 29263, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-07-01T22:36:35Z,
148877121,-1,Special:AbuseFilter/1242,0,0,"{'historyId': 29264, 'newId': 1242}",abusefilter,modify,Ohnoitsjamie,2023-07-01T22:41:02Z,
148877141,-1,Special:AbuseFilter/1242,0,0,"{'historyId': 29265, 'newId': 1242}",abusefilter,modify,Ohnoitsjamie,2023-07-01T22:42:30Z,
148897846,-1,Special:AbuseFilter/1258,0,0,"{'historyId': 29266, 'newId': 1258}",abusefilter,create,Firefly,2023-07-02T09:27:30Z,
148900383,-1,Special:AbuseFilter/1258,0,0,"{'historyId': 29267, 'newId': 1258}",abusefilter,modify,Firefly,2023-07-02T09:38:16Z,
148901019,-1,Special:AbuseFilter/1258,0,0,"{'historyId': 29268, 'newId': 1258}",abusefilter,modify,Firefly,2023-07-02T09:41:00Z,
148913103,-1,Special:AbuseFilter/1242,0,0,"{'historyId': 29269, 'newId': 1242}",abusefilter,modify,Ohnoitsjamie,2023-07-02T15:27:46Z,
148913129,-1,Special:AbuseFilter/1242,0,0,"{'historyId': 29270, 'newId': 1242}",abusefilter,modify,Ohnoitsjamie,2023-07-02T15:29:17Z,
148913277,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 29271, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-07-02T15:39:59Z,
148919493,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 29272, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-07-02T22:28:20Z,
148921861,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 29273, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-07-03T01:51:11Z,
148930053,-1,Special:AbuseFilter/354,0,0,"{'historyId': 29274, 'newId': 354}",abusefilter,modify,Lourdes,2023-07-03T05:32:16Z,
148932421,-1,Special:AbuseFilter/1214,0,0,"{'historyId': 29275, 'newId': 1214}",abusefilter,modify,DatGuy,2023-07-03T07:16:23Z,
149026572,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 29276, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-07-05T04:38:37Z,
149050465,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 29277, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-07-05T13:30:22Z,
149051176,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 29278, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-07-05T14:11:39Z,
