logid,ns,title,pageid,logpage,params,type,action,user,timestamp,comment
142308981,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 28501, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-02-01T18:19:03Z,
142310503,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 28502, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-02-01T19:42:30Z,
142377981,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 28503, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-02-03T05:14:35Z,
142377991,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 28504, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-02-03T05:15:17Z,
142386306,-1,Special:AbuseFilter/793,0,0,"{'historyId': 28505, 'newId': 793}",abusefilter,modify,Kuru,2023-02-03T14:07:59Z,
142399970,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 28506, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-02-03T15:02:13Z,
142400267,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 28507, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-02-03T15:03:21Z,
142407361,-1,Special:AbuseFilter/793,0,0,"{'historyId': 28508, 'newId': 793}",abusefilter,modify,Kuru,2023-02-03T17:38:31Z,
142409111,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 28509, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-02-03T19:14:08Z,
142413897,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 28510, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-02-03T22:36:38Z,
142413905,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 28511, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-02-03T22:37:17Z,
142425366,-1,Special:AbuseFilter/1196,0,0,"{'historyId': 28512, 'newId': 1196}",abusefilter,modify,DatGuy,2023-02-04T08:09:39Z,
142425421,-1,Special:AbuseFilter/579,0,0,"{'historyId': 28513, 'newId': 579}",abusefilter,modify,DatGuy,2023-02-04T08:09:51Z,
142469546,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 28514, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-02-05T00:29:25Z,
142507188,-1,Special:AbuseFilter/793,0,0,"{'historyId': 28515, 'newId': 793}",abusefilter,modify,Kuru,2023-02-05T13:53:33Z,
142507206,-1,Special:AbuseFilter/793,0,0,"{'historyId': 28516, 'newId': 793}",abusefilter,modify,Kuru,2023-02-05T13:55:37Z,
142552882,-1,Special:AbuseFilter/793,0,0,"{'historyId': 28517, 'newId': 793}",abusefilter,modify,Kuru,2023-02-06T12:09:06Z,
142595135,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 28518, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-02-07T17:23:41Z,
142595155,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 28519, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-02-07T17:24:44Z,
142595232,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 28520, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-02-07T17:29:45Z,
142612338,-1,Special:AbuseFilter/1241,0,0,"{'historyId': 28521, 'newId': 1241}",abusefilter,create,Suffusion of Yellow,2023-02-07T21:29:46Z,
142613158,-1,Special:AbuseFilter/1241,0,0,"{'historyId': 28522, 'newId': 1241}",abusefilter,modify,Suffusion of Yellow,2023-02-07T22:09:36Z,
142613260,-1,Special:AbuseFilter/1241,0,0,"{'historyId': 28523, 'newId': 1241}",abusefilter,modify,Suffusion of Yellow,2023-02-07T22:15:57Z,
142681352,-1,Special:AbuseFilter/1094,0,0,"{'historyId': 28524, 'newId': 1094}",abusefilter,modify,Ohnoitsjamie,2023-02-09T05:24:44Z,
142681371,-1,Special:AbuseFilter/793,0,0,"{'historyId': 28525, 'newId': 793}",abusefilter,modify,Ohnoitsjamie,2023-02-09T05:26:18Z,
142717413,-1,Special:AbuseFilter/793,0,0,"{'historyId': 28526, 'newId': 793}",abusefilter,modify,Ohnoitsjamie,2023-02-09T15:54:19Z,
142725829,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 28527, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-02-09T20:39:11Z,
142725855,-1,Special:AbuseFilter/1202,0,0,"{'historyId': 28528, 'newId': 1202}",abusefilter,modify,Ohnoitsjamie,2023-02-09T20:40:45Z,
142725878,-1,Special:AbuseFilter/1164,0,0,"{'historyId': 28529, 'newId': 1164}",abusefilter,modify,Ohnoitsjamie,2023-02-09T20:42:24Z,
142732429,-1,Special:AbuseFilter/53,0,0,"{'historyId': 28530, 'newId': 53}",abusefilter,modify,Oshwah,2023-02-10T03:54:11Z,
142735849,-1,Special:AbuseFilter/1238,0,0,"{'historyId': 28531, 'newId': 1238}",abusefilter,modify,Tamzin,2023-02-10T08:53:23Z,
