logid,ns,title,pageid,logpage,params,type,action,user,timestamp,comment
46103266,-1,Special:AbuseFilter/30,0,0,"{'0': '10216', '1': '30'}",abusefilter,modify,Sole Soul,2012-12-01T00:51:41Z,
46104885,-1,Special:AbuseFilter/58,0,0,"{'0': '10217', '1': '58'}",abusefilter,modify,Sole Soul,2012-12-01T03:25:24Z,
46105101,-1,Special:AbuseFilter/260,0,0,"{'0': '10218', '1': '260'}",abusefilter,modify,Sole Soul,2012-12-01T03:53:34Z,
46109923,-1,Special:AbuseFilter/58,0,0,"{'0': '10219', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-01T12:33:14Z,
46115187,-1,Special:AbuseFilter/486,0,0,"{'0': '10220', '1': '486'}",abusefilter,modify,Elockid,2012-12-01T19:34:31Z,
46121492,-1,Special:AbuseFilter/139,0,0,"{'0': '10221', '1': '139'}",abusefilter,modify,Shirik,2012-12-02T05:54:00Z,
46121523,-1,Special:AbuseFilter/139,0,0,"{'0': '10222', '1': '139'}",abusefilter,modify,Shirik,2012-12-02T05:55:34Z,
46121709,-1,Special:AbuseFilter/139,0,0,"{'0': '10223', '1': '139'}",abusefilter,modify,Shirik,2012-12-02T06:14:24Z,
46128836,-1,Special:AbuseFilter/58,0,0,"{'0': '10224', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-02T17:39:14Z,
46129405,-1,Special:AbuseFilter/271,0,0,"{'0': '10225', '1': '271'}",abusefilter,modify,NawlinWiki,2012-12-02T18:10:47Z,
46134088,-1,Special:AbuseFilter/480,0,0,"{'0': '10226', '1': '480'}",abusefilter,modify,Elockid,2012-12-03T00:43:25Z,
46139597,-1,Special:AbuseFilter/506,0,0,"{'0': '10227', '1': '506'}",abusefilter,modify,King of Hearts,2012-12-03T08:57:01Z,
46139651,-1,Special:AbuseFilter/500,0,0,"{'0': '10228', '1': '500'}",abusefilter,modify,King of Hearts,2012-12-03T09:02:43Z,
46139689,-1,Special:AbuseFilter/345,0,0,"{'0': '10229', '1': '345'}",abusefilter,modify,King of Hearts,2012-12-03T09:06:33Z,
46139695,-1,Special:AbuseFilter/485,0,0,"{'0': '10230', '1': '485'}",abusefilter,modify,King of Hearts,2012-12-03T09:06:49Z,
46144666,-1,Special:AbuseFilter/58,0,0,"{'0': '10231', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-03T16:06:24Z,
46144728,-1,Special:AbuseFilter/271,0,0,"{'0': '10232', '1': '271'}",abusefilter,modify,NawlinWiki,2012-12-03T16:08:55Z,
46154496,-1,Special:AbuseFilter/260,0,0,"{'0': '10233', '1': '260'}",abusefilter,modify,Sole Soul,2012-12-04T03:33:17Z,
46154635,-1,Special:AbuseFilter/264,0,0,"{'0': '10234', '1': '264'}",abusefilter,modify,NawlinWiki,2012-12-04T03:46:34Z,
46154643,-1,Special:AbuseFilter/260,0,0,"{'0': '10235', '1': '260'}",abusefilter,modify,Sole Soul,2012-12-04T03:46:56Z,
46154651,-1,Special:AbuseFilter/58,0,0,"{'0': '10236', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-04T03:47:53Z,
46154820,-1,Special:AbuseFilter/58,0,0,"{'0': '10237', '1': '58'}",abusefilter,modify,Sole Soul,2012-12-04T04:04:29Z,
46155015,-1,Special:AbuseFilter/500,0,0,"{'0': '10238', '1': '500'}",abusefilter,modify,Sole Soul,2012-12-04T04:25:00Z,
46155114,-1,Special:AbuseFilter/58,0,0,"{'0': '10239', '1': '58'}",abusefilter,modify,King of Hearts,2012-12-04T04:33:15Z,
46155271,-1,Special:AbuseFilter/508,0,0,"{'0': '10240', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-04T04:43:10Z,
46155277,-1,Special:AbuseFilter/508,0,0,"{'0': '10241', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-04T04:43:34Z,
46155310,-1,Special:AbuseFilter/508,0,0,"{'0': '10242', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-04T04:46:04Z,
46155337,-1,Special:AbuseFilter/508,0,0,"{'0': '10243', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-04T04:48:09Z,
46155357,-1,Special:AbuseFilter/508,0,0,"{'0': '10244', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-04T04:49:51Z,
46155367,-1,Special:AbuseFilter/508,0,0,"{'0': '10245', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-04T04:50:41Z,
46155524,-1,Special:AbuseFilter/508,0,0,"{'0': '10246', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-04T05:04:00Z,
46156316,-1,Special:AbuseFilter/260,0,0,"{'0': '10247', '1': '260'}",abusefilter,modify,King of Hearts,2012-12-04T06:15:23Z,
46156534,-1,Special:AbuseFilter/508,0,0,"{'0': '10248', '1': '508'}",abusefilter,modify,Sole Soul,2012-12-04T06:34:26Z,
46158094,-1,Special:AbuseFilter/509,0,0,"{'0': '10249', '1': '509'}",abusefilter,modify,King of Hearts,2012-12-04T09:47:12Z,
46158096,-1,Special:AbuseFilter/508,0,0,"{'0': '10250', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-04T09:47:17Z,
46161973,-1,Special:AbuseFilter/58,0,0,"{'0': '10251', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-04T15:29:54Z,
46163510,-1,Special:AbuseFilter/271,0,0,"{'0': '10252', '1': '271'}",abusefilter,modify,NawlinWiki,2012-12-04T17:05:23Z,
46169650,-1,Special:AbuseFilter/509,0,0,"{'0': '10253', '1': '509'}",abusefilter,modify,Sole Soul,2012-12-04T23:29:17Z,
46169737,-1,Special:AbuseFilter/509,0,0,"{'0': '10254', '1': '509'}",abusefilter,modify,Sole Soul,2012-12-04T23:35:41Z,
46170697,-1,Special:AbuseFilter/508,0,0,"{'0': '10255', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-05T00:36:09Z,
46172756,-1,Special:AbuseFilter/508,0,0,"{'0': '10256', '1': '508'}",abusefilter,modify,King of Hearts,2012-12-05T03:31:42Z,
46173152,-1,Special:AbuseFilter/507,0,0,"{'0': '10257', '1': '507'}",abusefilter,modify,Elockid,2012-12-05T04:04:51Z,
46175020,-1,Special:AbuseFilter/509,0,0,"{'0': '10258', '1': '509'}",abusefilter,modify,Sole Soul,2012-12-05T07:15:56Z,
46175035,-1,Special:AbuseFilter/294,0,0,"{'0': '10259', '1': '294'}",abusefilter,modify,NawlinWiki,2012-12-05T07:17:04Z,
46175042,-1,Special:AbuseFilter/294,0,0,"{'0': '10260', '1': '294'}",abusefilter,modify,NawlinWiki,2012-12-05T07:18:23Z,
46175043,-1,Special:AbuseFilter/509,0,0,"{'0': '10261', '1': '509'}",abusefilter,modify,Sole Soul,2012-12-05T07:18:23Z,
46176318,-1,Special:AbuseFilter/509,0,0,"{'0': '10262', '1': '509'}",abusefilter,modify,Sole Soul,2012-12-05T09:42:41Z,
46177203,-1,Special:AbuseFilter/507,0,0,"{'0': '10263', '1': '507'}",abusefilter,modify,Elockid,2012-12-05T11:20:06Z,
46180050,-1,Special:AbuseFilter/58,0,0,"{'0': '10264', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-05T15:12:04Z,
46180187,-1,Special:AbuseFilter/102,0,0,"{'0': '10265', '1': '102'}",abusefilter,modify,NawlinWiki,2012-12-05T15:21:19Z,
46183256,-1,Special:AbuseFilter/510,0,0,"{'0': '10266', '1': '510'}",abusefilter,modify,Reaper Eternal,2012-12-05T18:43:31Z,
46183260,-1,Special:AbuseFilter/510,0,0,"{'0': '10267', '1': '510'}",abusefilter,modify,Reaper Eternal,2012-12-05T18:43:48Z,
46184895,-1,Special:AbuseFilter/102,0,0,"{'0': '10268', '1': '102'}",abusefilter,modify,NawlinWiki,2012-12-05T20:32:37Z,
46184910,-1,Special:AbuseFilter/58,0,0,"{'0': '10269', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-05T20:33:28Z,
46193939,-1,Special:AbuseFilter/471,0,0,"{'0': '10270', '1': '471'}",abusefilter,modify,Materialscientist,2012-12-06T10:35:53Z,
46197548,-1,Special:AbuseFilter/58,0,0,"{'0': '10271', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-06T15:02:51Z,
46202657,-1,Special:AbuseFilter/58,0,0,"{'0': '10272', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-06T20:46:47Z,
46208534,-1,Special:AbuseFilter/58,0,0,"{'0': '10273', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-07T03:47:39Z,
46210559,-1,Special:AbuseFilter/511,0,0,"{'0': '10274', '1': '511'}",abusefilter,modify,Chris G's Test Account,2012-12-07T07:11:11Z,
46210563,-1,Special:AbuseFilter/511,0,0,"{'0': '10275', '1': '511'}",abusefilter,modify,Chris G's Test Account,2012-12-07T07:11:22Z,
46212796,-1,Special:AbuseFilter/58,0,0,"{'0': '10276', '1': '58'}",abusefilter,modify,King of Hearts,2012-12-07T11:54:58Z,
46212951,-1,Special:AbuseFilter/512,0,0,"{'0': '10277', '1': '512'}",abusefilter,modify,King of Hearts,2012-12-07T12:13:52Z,
46212981,-1,Special:AbuseFilter/506,0,0,"{'0': '10278', '1': '506'}",abusefilter,modify,King of Hearts,2012-12-07T12:18:26Z,
46213510,-1,Special:AbuseFilter/512,0,0,"{'0': '10279', '1': '512'}",abusefilter,modify,King of Hearts,2012-12-07T13:11:10Z,
46216073,-1,Special:AbuseFilter/58,0,0,"{'0': '10280', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-07T16:03:51Z,
46224349,-1,Special:AbuseFilter/58,0,0,"{'0': '10281', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-08T02:32:50Z,
46224714,-1,Special:AbuseFilter/422,0,0,"{'0': '10282', '1': '422'}",abusefilter,modify,Reaper Eternal,2012-12-08T03:23:01Z,
46238083,-1,Special:AbuseFilter/58,0,0,"{'0': '10283', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-08T23:56:37Z,
46238143,-1,Special:AbuseFilter/58,0,0,"{'0': '10284', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-09T00:00:17Z,
46249502,-1,Special:AbuseFilter/58,0,0,"{'0': '10285', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-09T17:17:11Z,
46249554,-1,Special:AbuseFilter/58,0,0,"{'0': '10286', '1': '58'}",abusefilter,modify,NawlinWiki,2012-12-09T17:21:26Z,
46249763,-1,Special:AbuseFilter/271,0,0,"{'0': '10287', '1': '271'}",abusefilter,modify,NawlinWiki,2012-12-09T17:33:32Z,
46258732,-1,Special:AbuseFilter/294,0,0,"{'0': '10288', '1': '294'}",abusefilter,modify,NawlinWiki,2012-12-10T03:58:06Z,
46263327,-1,Special:AbuseFilter/466,0,0,"{'0': '10289', '1': '466'}",abusefilter,modify,NawlinWiki,2012-12-10T12:21:33Z,
46275692,-1,Special:AbuseFilter/139,0,0,"{'0': '10290', '1': '139'}",abusefilter,modify,Reaper Eternal,2012-12-11T02:20:23Z,
46281778,-1,Special:AbuseFilter/466,0,0,"{'0': '10291', '1': '466'}",abusefilter,modify,NawlinWiki,2012-12-11T12:41:40Z,
46282566,-1,Special:AbuseFilter/358,0,0,"{'0': '10292', '1': '358'}",abusefilter,modify,Od Mishehu,2012-12-11T13:45:15Z,
46282571,-1,Special:AbuseFilter/358,0,0,"{'0': '10293', '1': '358'}",abusefilter,modify,Od Mishehu,2012-12-11T13:45:27Z,
46282583,-1,Special:AbuseFilter/358,0,0,"{'0': '10294', '1': '358'}",abusefilter,modify,Od Mishehu,2012-12-11T13:46:58Z,
46282588,-1,Special:AbuseFilter/358,0,0,"{'0': '10295', '1': '358'}",abusefilter,modify,Od Mishehu,2012-12-11T13:47:15Z,
46300250,-1,Special:AbuseFilter/466,0,0,"{'0': '10296', '1': '466'}",abusefilter,modify,NawlinWiki,2012-12-12T13:52:13Z,
46314212,-1,Special:AbuseFilter/513,0,0,"{'0': '10297', '1': '513'}",abusefilter,modify,Elockid,2012-12-13T03:10:45Z,
46314782,-1,Special:AbuseFilter/513,0,0,"{'0': '10298', '1': '513'}",abusefilter,modify,Elockid,2012-12-13T04:14:41Z,
46324583,-1,Special:AbuseFilter/513,0,0,"{'0': '10299', '1': '513'}",abusefilter,modify,Elockid,2012-12-13T18:31:15Z,
46324691,-1,Special:AbuseFilter/513,0,0,"{'0': '10300', '1': '513'}",abusefilter,modify,Elockid,2012-12-13T18:39:52Z,
46324731,-1,Special:AbuseFilter/513,0,0,"{'0': '10301', '1': '513'}",abusefilter,modify,Elockid,2012-12-13T18:42:59Z,
46325725,-1,Special:AbuseFilter/260,0,0,"{'0': '10302', '1': '260'}",abusefilter,modify,NawlinWiki,2012-12-13T19:59:28Z,
46325845,-1,Special:AbuseFilter/260,0,0,"{'0': '10303', '1': '260'}",abusefilter,modify,NawlinWiki,2012-12-13T20:08:22Z,
46328681,-1,Special:AbuseFilter/513,0,0,"{'0': '10304', '1': '513'}",abusefilter,modify,Elockid,2012-12-13T23:21:28Z,
46328701,-1,Special:AbuseFilter/513,0,0,"{'0': '10305', '1': '513'}",abusefilter,modify,Elockid,2012-12-13T23:22:21Z,
46329075,-1,Special:AbuseFilter/514,0,0,"{'0': '10306', '1': '514'}",abusefilter,modify,Legoktm,2012-12-13T23:54:43Z,
46329425,-1,Special:AbuseFilter/514,0,0,"{'0': '10307', '1': '514'}",abusefilter,modify,Legoktm,2012-12-14T00:15:52Z,
