logid,ns,title,pageid,logpage,params,type,action,user,timestamp,comment
103917518,-1,Special:AbuseFilter/1013,0,0,"{'historyId': 22769, 'newId': '1013'}",abusefilter,modify,Suffusion of Yellow,2019-12-01T03:04:32Z,
103919032,-1,Special:AbuseFilter/793,0,0,"{'historyId': 22770, 'newId': '793'}",abusefilter,modify,Kuru,2019-12-01T05:05:04Z,
103919578,-1,Special:AbuseFilter/793,0,0,"{'historyId': 22771, 'newId': '793'}",abusefilter,modify,Kuru,2019-12-01T05:43:49Z,
103923130,-1,Special:AbuseFilter/51,0,0,"{'historyId': 22772, 'newId': '51'}",abusefilter,modify,Oshwah,2019-12-01T10:12:56Z,
103927888,-1,Special:AbuseFilter/51,0,0,"{'historyId': 22773, 'newId': '51'}",abusefilter,modify,Oshwah,2019-12-01T14:57:07Z,
103959428,-1,Special:AbuseFilter/936,0,0,"{'historyId': 22774, 'newId': '936'}",abusefilter,modify,Suffusion of Yellow,2019-12-02T22:42:43Z,
103959485,-1,Special:AbuseFilter/1013,0,0,"{'historyId': 22775, 'newId': '1013'}",abusefilter,modify,Suffusion of Yellow,2019-12-02T22:46:05Z,
103972716,-1,Special:AbuseFilter/793,0,0,"{'historyId': 22776, 'newId': '793'}",abusefilter,modify,Kuru,2019-12-03T13:23:04Z,
103975311,-1,Special:AbuseFilter/642,0,0,"{'historyId': 22777, 'newId': '642'}",abusefilter,modify,K6ka,2019-12-03T15:47:41Z,
103978823,-1,Special:AbuseFilter/260,0,0,"{'historyId': 22778, 'newId': '260'}",abusefilter,modify,Suffusion of Yellow,2019-12-03T18:16:55Z,
103981831,-1,Special:AbuseFilter/1008,0,0,"{'historyId': 22779, 'newId': '1008'}",abusefilter,modify,ST47,2019-12-03T20:52:04Z,
103985873,-1,Special:AbuseFilter/926,0,0,"{'historyId': 22780, 'newId': '926'}",abusefilter,modify,Suffusion of Yellow,2019-12-03T23:51:09Z,
103988002,-1,Special:AbuseFilter/995,0,0,"{'historyId': 22781, 'newId': '995'}",abusefilter,modify,ST47,2019-12-04T01:43:47Z,
104004607,-1,Special:AbuseFilter/139,0,0,"{'historyId': 22782, 'newId': '139'}",abusefilter,modify,Suffusion of Yellow,2019-12-04T17:45:40Z,
104006398,-1,Special:AbuseFilter/39,0,0,"{'historyId': 22783, 'newId': '39'}",abusefilter,modify,Suffusion of Yellow,2019-12-04T19:21:33Z,
104010328,-1,Special:AbuseFilter/839,0,0,"{'historyId': 22784, 'newId': '839'}",abusefilter,modify,Suffusion of Yellow,2019-12-04T22:13:38Z,
104010706,-1,Special:AbuseFilter/384,0,0,"{'historyId': 22785, 'newId': '384'}",abusefilter,modify,Suffusion of Yellow,2019-12-04T22:31:24Z,
104010880,-1,Special:AbuseFilter/384,0,0,"{'historyId': 22786, 'newId': '384'}",abusefilter,modify,Suffusion of Yellow,2019-12-04T22:40:19Z,
104010935,-1,Special:AbuseFilter/384,0,0,"{'historyId': 22787, 'newId': '384'}",abusefilter,modify,Suffusion of Yellow,2019-12-04T22:44:21Z,
104011113,-1,Special:AbuseFilter/384,0,0,"{'historyId': 22788, 'newId': '384'}",abusefilter,modify,Suffusion of Yellow,2019-12-04T22:54:36Z,
104011428,-1,Special:AbuseFilter/384,0,0,"{'historyId': 22789, 'newId': '384'}",abusefilter,modify,Suffusion of Yellow,2019-12-04T23:09:32Z,
104011806,-1,Special:AbuseFilter/384,0,0,"{'historyId': 22790, 'newId': '384'}",abusefilter,modify,Suffusion of Yellow,2019-12-04T23:28:34Z,
104013532,-1,Special:AbuseFilter/1009,0,0,"{'historyId': 22791, 'newId': '1009'}",abusefilter,modify,Suffusion of Yellow,2019-12-05T00:05:16Z,
104015648,-1,Special:AbuseFilter/926,0,0,"{'historyId': 22792, 'newId': '926'}",abusefilter,modify,MusikAnimal,2019-12-05T01:57:58Z,
104015684,-1,Special:AbuseFilter/1009,0,0,"{'historyId': 22793, 'newId': '1009'}",abusefilter,modify,Suffusion of Yellow,2019-12-05T02:00:58Z,
104016501,-1,Special:AbuseFilter/793,0,0,"{'historyId': 22794, 'newId': '793'}",abusefilter,modify,Kuru,2019-12-05T02:51:40Z,
104021175,-1,Special:AbuseFilter/46,0,0,"{'historyId': 22795, 'newId': '46'}",abusefilter,modify,Enterprisey,2019-12-05T09:09:53Z,
104032738,-1,Special:AbuseFilter/1015,0,0,"{'historyId': 22796, 'newId': 1015}",abusefilter,create,The Anome,2019-12-05T20:04:58Z,
104033308,-1,Special:AbuseFilter/1015,0,0,"{'historyId': 22797, 'newId': '1015'}",abusefilter,modify,The Anome,2019-12-05T20:38:11Z,
104044517,-1,Special:AbuseFilter/614,0,0,"{'historyId': 22798, 'newId': '614'}",abusefilter,modify,Suffusion of Yellow,2019-12-06T07:14:03Z,
104044545,-1,Special:AbuseFilter/1014,0,0,"{'historyId': 22799, 'newId': '1014'}",abusefilter,modify,Suffusion of Yellow,2019-12-06T07:16:12Z,
104044988,-1,Special:AbuseFilter/1014,0,0,"{'historyId': 22800, 'newId': '1014'}",abusefilter,modify,Suffusion of Yellow,2019-12-06T07:39:25Z,
104076952,-1,Special:AbuseFilter/1016,0,0,"{'historyId': 22801, 'newId': 1016}",abusefilter,create,Suffusion of Yellow,2019-12-07T19:21:40Z,
104076972,-1,Special:AbuseFilter/1014,0,0,"{'historyId': 22802, 'newId': '1014'}",abusefilter,modify,Suffusion of Yellow,2019-12-07T19:23:08Z,
104078162,-1,Special:AbuseFilter/809,0,0,"{'historyId': 22803, 'newId': '809'}",abusefilter,modify,ST47,2019-12-07T20:24:44Z,
104078256,-1,Special:AbuseFilter/809,0,0,"{'historyId': 22804, 'newId': '809'}",abusefilter,modify,ST47,2019-12-07T20:31:04Z,
104082093,-1,Special:AbuseFilter/1,0,0,"{'historyId': 22805, 'newId': '1'}",abusefilter,modify,Suffusion of Yellow,2019-12-08T00:29:37Z,
104086228,-1,Special:AbuseFilter/793,0,0,"{'historyId': 22806, 'newId': '793'}",abusefilter,modify,Kuru,2019-12-08T05:03:24Z,
104086511,-1,Special:AbuseFilter/1,0,0,"{'historyId': 22807, 'newId': '1'}",abusefilter,modify,Suffusion of Yellow,2019-12-08T05:21:13Z,
104089318,-1,Special:AbuseFilter/643,0,0,"{'historyId': 22808, 'newId': '643'}",abusefilter,modify,Beetstra,2019-12-08T09:17:09Z,
104099915,-1,Special:AbuseFilter/995,0,0,"{'historyId': 22809, 'newId': '995'}",abusefilter,modify,ST47,2019-12-08T19:54:18Z,
104099937,-1,Special:AbuseFilter/995,0,0,"{'historyId': 22810, 'newId': '995'}",abusefilter,modify,ST47,2019-12-08T19:55:52Z,
104100101,-1,Special:AbuseFilter/809,0,0,"{'historyId': 22811, 'newId': '809'}",abusefilter,modify,ST47,2019-12-08T20:05:43Z,
104102195,-1,Special:AbuseFilter/954,0,0,"{'historyId': 22812, 'newId': '954'}",abusefilter,modify,Suffusion of Yellow,2019-12-08T22:30:26Z,
104135965,-1,Special:AbuseFilter/1017,0,0,"{'historyId': 22813, 'newId': 1017}",abusefilter,create,ST47,2019-12-10T00:49:43Z,
104136210,-1,Special:AbuseFilter/1017,0,0,"{'historyId': 22814, 'newId': '1017'}",abusefilter,modify,ST47,2019-12-10T01:01:54Z,
104136212,-1,Special:AbuseFilter/1017,0,0,"{'historyId': 22815, 'newId': '1017'}",abusefilter,modify,ST47,2019-12-10T01:02:19Z,
104139264,-1,Special:AbuseFilter/1008,0,0,"{'historyId': 22816, 'newId': '1008'}",abusefilter,modify,ST47,2019-12-10T04:34:47Z,
104143328,-1,Special:AbuseFilter/891,0,0,"{'historyId': 22817, 'newId': '891'}",abusefilter,modify,Headbomb,2019-12-10T09:34:54Z,
104171768,-1,Special:AbuseFilter/892,0,0,"{'historyId': 22818, 'newId': '892'}",abusefilter,modify,Beetstra,2019-12-11T11:46:37Z,
104171799,-1,Special:AbuseFilter/892,0,0,"{'historyId': 22819, 'newId': '892'}",abusefilter,modify,Beetstra,2019-12-11T11:49:26Z,
104171811,-1,Special:AbuseFilter/892,0,0,"{'historyId': 22820, 'newId': '892'}",abusefilter,modify,Beetstra,2019-12-11T11:50:33Z,
104191763,-1,Special:AbuseFilter/892,0,0,"{'historyId': 22821, 'newId': '892'}",abusefilter,modify,Beetstra,2019-12-12T06:20:12Z,
104197557,-1,Special:AbuseFilter/891,0,0,"{'historyId': 22822, 'newId': '891'}",abusefilter,modify,Headbomb,2019-12-12T13:37:54Z,
104197561,-1,Special:AbuseFilter/891,0,0,"{'historyId': 22823, 'newId': '891'}",abusefilter,modify,Headbomb,2019-12-12T13:38:07Z,
104197952,-1,Special:AbuseFilter/891,0,0,"{'historyId': 22824, 'newId': '891'}",abusefilter,modify,Headbomb,2019-12-12T14:05:23Z,
104205171,-1,Special:AbuseFilter/51,0,0,"{'historyId': 22825, 'newId': '51'}",abusefilter,modify,NawlinWiki,2019-12-12T20:17:20Z,
104205392,-1,Special:AbuseFilter/935,0,0,"{'historyId': 22826, 'newId': '935'}",abusefilter,modify,NawlinWiki,2019-12-12T20:24:28Z,
104212567,-1,Special:AbuseFilter/995,0,0,"{'historyId': 22827, 'newId': '995'}",abusefilter,modify,ST47,2019-12-13T02:52:48Z,
104225817,-1,Special:AbuseFilter/1,0,0,"{'historyId': 22828, 'newId': '1'}",abusefilter,modify,Suffusion of Yellow,2019-12-13T17:30:14Z,
104231207,-1,Special:AbuseFilter/891,0,0,"{'historyId': 22829, 'newId': '891'}",abusefilter,modify,Headbomb,2019-12-13T23:01:07Z,
