logid,ns,title,pageid,logpage,params,type,action,user,timestamp,comment
91052997,-1,Special:AbuseFilter/918,0,0,"{'historyId': 18909, 'newId': '918'}",abusefilter,modify,Cyp,2018-06-02T06:44:13Z,
91054152,-1,Special:AbuseFilter/918,0,0,"{'historyId': 18910, 'newId': '918'}",abusefilter,modify,Cyp,2018-06-02T09:11:04Z,
91059340,-1,Special:AbuseFilter/916,0,0,"{'historyId': 18911, 'newId': '916'}",abusefilter,modify,Crow,2018-06-02T16:21:59Z,
91059356,-1,Special:AbuseFilter/874,0,0,"{'historyId': 18912, 'newId': '874'}",abusefilter,modify,Crow,2018-06-02T16:23:08Z,
91069364,-1,Special:AbuseFilter/847,0,0,"{'historyId': 18913, 'newId': '847'}",abusefilter,modify,Zzuuzz,2018-06-03T07:23:15Z,
91076422,-1,Special:AbuseFilter/874,0,0,"{'historyId': 18914, 'newId': '874'}",abusefilter,modify,Crow,2018-06-03T17:32:51Z,
91076523,-1,Special:AbuseFilter/909,0,0,"{'historyId': 18915, 'newId': '909'}",abusefilter,modify,Crow,2018-06-03T17:38:12Z,
91076577,-1,Special:AbuseFilter/260,0,0,"{'historyId': 18916, 'newId': '260'}",abusefilter,modify,Crow,2018-06-03T17:42:28Z,
91083839,-1,Special:AbuseFilter/51,0,0,"{'historyId': 18917, 'newId': '51'}",abusefilter,modify,Oshwah,2018-06-04T04:07:26Z,
91085627,-1,Special:AbuseFilter/51,0,0,"{'historyId': 18918, 'newId': '51'}",abusefilter,modify,Oshwah,2018-06-04T06:15:33Z,
91085661,-1,Special:AbuseFilter/51,0,0,"{'historyId': 18919, 'newId': '51'}",abusefilter,modify,Oshwah,2018-06-04T06:17:47Z,
91088932,-1,Special:AbuseFilter/58,0,0,"{'historyId': 18920, 'newId': '58'}",abusefilter,modify,Oshwah,2018-06-04T11:40:54Z,
91089776,-1,Special:AbuseFilter/51,0,0,"{'historyId': 18921, 'newId': '51'}",abusefilter,modify,Oshwah,2018-06-04T12:48:34Z,
91089936,-1,Special:AbuseFilter/51,0,0,"{'historyId': 18922, 'newId': '51'}",abusefilter,modify,Oshwah,2018-06-04T12:59:07Z,
91094132,-1,Special:AbuseFilter/51,0,0,"{'historyId': 18923, 'newId': '51'}",abusefilter,modify,Oshwah,2018-06-04T18:13:59Z,
